Industry,No_Employees,Ownership,Company Age,Locations,Headquarter,No_Branches
Internet,1 Lakh+ Employees,Public,29 years old,Seattle +390 more,Mumbai ,280 more
Internet,1 Lakh+ Employees,Public,29 years old,Seattle +390 more,Mumbai ,280 more
Internet,1 Lakh+ Employees,Public,29 years old,Seattle +390 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Software Product,50k-1 Lakh Employees,Public,112 years old,Armonk +129 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Telecom,50k-1 Lakh Employees,Public,16 years old,Navi Mumbai +1084 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
Engineering & Construction,1 Lakh+ Employees,Public,85 years old,Mumbai +572 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
NBFC,10k-50k Employees,Forbes Global 2000,16 years old,Ahmedabad +883 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
Retail,1 Lakh+ Employees,Public,17 years old,Navi Mumbai +884 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
BPO,10k-50k Employees,Public,45 years old,Paris +132 more,Mumbai ,280 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Telecom,10k-50k Employees,Public,5 years old,Gandhinagar +596 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Management Consulting,1 Lakh+ Employees,Public,178 years old,London +141 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
Banking,10k-50k Employees,Public,20 years old,Mumbai +505 more,Dublin ,141 more
EdTech,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
Indian Unicorn,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
EdTech,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
Indian Unicorn,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
EdTech,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
Indian Unicorn,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
EdTech,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
Indian Unicorn,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
EdTech,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
Indian Unicorn,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
EdTech,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
Indian Unicorn,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
EdTech,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
Indian Unicorn,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
EdTech,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
Indian Unicorn,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
EdTech,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
Indian Unicorn,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
EdTech,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
Indian Unicorn,1k-5k Employees,Public,12 years old,Bangalore +284 more,Dublin ,141 more
EdTech,10k-50k Employees,Public,46 years old,Navi Mumbai +577 more,Dublin ,141 more
Indian Unicorn,10k-50k Employees,Public,46 years old,Navi Mumbai +577 more,Dublin ,141 more
EdTech,10k-50k Employees,Public,46 years old,Navi Mumbai +577 more,Dublin ,141 more
Indian Unicorn,10k-50k Employees,Public,46 years old,Navi Mumbai +577 more,Dublin ,141 more
EdTech,10k-50k Employees,Public,46 years old,Navi Mumbai +577 more,Dublin ,141 more
Indian Unicorn,10k-50k Employees,Public,46 years old,Navi Mumbai +577 more,Dublin ,141 more
EdTech,10k-50k Employees,Public,46 years old,Navi Mumbai +577 more,Dublin ,141 more
Indian Unicorn,10k-50k Employees,Public,46 years old,Navi Mumbai +577 more,Dublin ,141 more
EdTech,10k-50k Employees,Public,46 years old,Navi Mumbai +577 more,Dublin ,141 more
Indian Unicorn,10k-50k Employees,Public,46 years old,Navi Mumbai +577 more,Dublin ,141 more
